Latitude,Longitude,Depth,Month,Year,Day,Reference,Method,Species,cells L-1
-14.1082,-32.855,130.0,5,1997,6.0,Sal2013,LM,Discosphaera tubifera HET,200.0
-10.0303,-30.9468,7.0,5,1997,7.0,Sal2013,LM,Discosphaera tubifera HET,320.0
-5.9151,-29.1212,110.0,5,1997,8.0,Sal2013,LM,Discosphaera tubifera HET,340.0
-2.0159,-27.3388,7.0,5,1997,9.0,Sal2013,LM,Discosphaera tubifera HET,240.0
1.8985,-25.6283,7.0,5,1997,10.0,Sal2013,LM,Discosphaera tubifera HET,400.0
6.0823,-23.6346,7.0,5,1997,11.0,Sal2013,LM,Discosphaera tubifera HET,620.0
11.7395,-21.0911,7.0,5,1997,12.0,Sal2013,LM,Discosphaera tubifera HET,80.0
11.7395,-21.0911,60.0,5,1997,12.0,Sal2013,LM,Discosphaera tubifera HET,600.0
17.7888,-21.2207,7.0,5,1997,14.0,Sal2013,LM,Discosphaera tubifera HET,1380.0
24.1693,-21.7094,40.0,5,1997,15.0,Sal2013,LM,Discosphaera tubifera HET,100.0
27.958,-21.9679,7.0,5,1997,16.0,Sal2013,LM,Discosphaera tubifera HET,3820.0
27.958,-21.9679,80.0,5,1997,16.0,Sal2013,LM,Discosphaera tubifera HET,480.0
31.8029,-21.5604,7.0,5,1997,17.0,Sal2013,LM,Discosphaera tubifera HET,420.0
34.6108,-21.1,7.0,5,1997,18.0,Sal2013,LM,Discosphaera tubifera HET,1140.0
34.6108,-21.1,90.0,5,1997,18.0,Sal2013,LM,Discosphaera tubifera HET,80.0
42.8441,-19.9591,40.0,9,1997,20.0,Sal2013,LM,Discosphaera tubifera HET,220.0
38.7164,-20.0117,2.0,9,1997,21.0,Sal2013,LM,Discosphaera tubifera HET,100.0
35.4451,-19.5234,2.0,9,1997,22.0,Sal2013,LM,Discosphaera tubifera HET,150.0
35.4451,-19.5234,85.0,9,1997,22.0,Sal2013,LM,Discosphaera tubifera HET,20.0
32.3111,-17.2211,2.0,9,1997,25.0,Sal2013,LM,Discosphaera tubifera HET,330.0
29.0491,-20.9709,2.0,9,1997,26.0,Sal2013,LM,Discosphaera tubifera HET,200.0
29.0491,-20.9709,120.0,9,1997,26.0,Sal2013,LM,Discosphaera tubifera HET,100.0
24.1385,-20.9993,2.0,9,1997,27.0,Sal2013,LM,Discosphaera tubifera HET,70.0
24.1385,-20.9993,90.0,9,1997,27.0,Sal2013,LM,Discosphaera tubifera HET,30.0
19.7245,-20.5295,2.0,9,1997,28.0,Sal2013,LM,Discosphaera tubifera HET,80.0
19.7245,-20.5295,30.0,9,1997,28.0,Sal2013,LM,Discosphaera tubifera HET,40.0
10.923,-20.8704,2.0,9,1997,30.0,Sal2013,LM,Discosphaera tubifera HET,830.0
10.923,-20.8704,48.0,9,1997,30.0,Sal2013,LM,Discosphaera tubifera HET,10.0
7.027,-22.4694,2.0,10,1997,1.0,Sal2013,LM,Discosphaera tubifera HET,330.0
2.8155,-24.164,2.0,10,1997,2.0,Sal2013,LM,Discosphaera tubifera HET,120.0
-0.7727,-25.6632,2.0,10,1997,3.0,Sal2013,LM,Discosphaera tubifera HET,20.0
-8.9671,-29.1149,2.0,10,1997,5.0,Sal2013,LM,Discosphaera tubifera HET,240.0
-8.9671,-29.1149,120.0,10,1997,5.0,Sal2013,LM,Discosphaera tubifera HET,10.0
-12.8768,-30.705,2.0,10,1997,6.0,Sal2013,LM,Discosphaera tubifera HET,170.0
-16.6857,-32.3625,2.0,10,1997,7.0,Sal2013,LM,Discosphaera tubifera HET,230.0
-20.6622,-34.2247,2.0,10,1997,8.0,Sal2013,LM,Discosphaera tubifera HET,660.0
-20.6622,-34.2247,135.0,10,1997,8.0,Sal2013,LM,Discosphaera tubifera HET,10.0
-23.9023,-37.287,2.0,10,1997,9.0,Sal2013,LM,Discosphaera tubifera HET,180.0
-27.6914,-40.9806,2.0,10,1997,10.0,Sal2013,LM,Discosphaera tubifera HET,150.0
-35.4846,-48.8613,2.0,10,1997,12.0,Sal2013,LM,Discosphaera tubifera HET,270.0
-35.4846,-48.8613,35.0,10,1997,12.0,Sal2013,LM,Discosphaera tubifera HET,180.0
-38.8359,-51.9136,2.0,10,1997,13.0,Sal2013,LM,Discosphaera tubifera HET,10.0
-0.0222,-8.8636,7.0,5,1998,31.0,Sal2013,LM,Discosphaera tubifera HET,20.0
3.0743,-12.772,7.0,6,1998,1.0,Sal2013,LM,Discosphaera tubifera HET,20.0
5.8624,-16.0818,7.0,6,1998,2.0,Sal2013,LM,Discosphaera tubifera HET,30.0
17.783,57.583,10.0,7,1997,1.0,Sal2013,LM,Discosphaera tubifera HET,400.0
17.783,57.583,25.0,7,1997,1.0,Sal2013,LM,Discosphaera tubifera HET,260.0
17.783,57.583,40.0,7,1997,1.0,Sal2013,LM,Discosphaera tubifera HET,320.0
17.783,57.583,60.0,7,1997,1.0,Sal2013,LM,Discosphaera tubifera HET,520.0
17.5,57.717,10.0,7,1997,2.0,Sal2013,LM,Discosphaera tubifera HET,560.0
17.5,57.717,25.0,7,1997,2.0,Sal2013,LM,Discosphaera tubifera HET,800.0
17.5,57.717,40.0,7,1997,2.0,Sal2013,LM,Discosphaera tubifera HET,660.0
17.35,57.85,10.0,7,1997,3.0,Sal2013,LM,Discosphaera tubifera HET,190.0
17.35,57.85,25.0,7,1997,3.0,Sal2013,LM,Discosphaera tubifera HET,280.0
17.35,57.85,40.0,7,1997,3.0,Sal2013,LM,Discosphaera tubifera HET,360.0
34.5,-75.4833333333333,75.0,8,1965,16.0,marshall1968,LM,Discosphaera tubifera HET,40.0
34.5,-74.6666666666667,100.0,8,1965,16.0,marshall1968,LM,Discosphaera tubifera HET,40.0
34.5,-73.05,30.0,8,1965,17.0,marshall1968,LM,Discosphaera tubifera HET,80.0
34.5,-73.05,75.0,8,1965,17.0,marshall1968,LM,Discosphaera tubifera HET,200.0
41.1166666666667,2.39666666666667,80.0,6,1985,1.0,estrada1991,LM,Discosphaera tubifera HET,10.0
41.2,2.33333333333333,200.0,6,1985,1.0,estrada1991,LM,Discosphaera tubifera HET,217.0
39.43158,-17.42968,5.0,9,2018,29.0,Guerreiro2023,LM,Discosphaera tubifera HET,27.7
39.43158,-17.42968,20.0,9,2018,29.0,Guerreiro2023,LM,Discosphaera tubifera HET,184.9
38.37851,-18.31541,5.0,9,2018,29.0,Guerreiro2023,LM,Discosphaera tubifera HET,421.1
38.37851,-18.31541,20.0,9,2018,29.0,Guerreiro2023,LM,Discosphaera tubifera HET,321.6
36.24836,-20.07287,5.0,9,2018,30.0,Guerreiro2023,LM,Discosphaera tubifera HET,167.5
36.24836,-20.07287,20.0,9,2018,30.0,Guerreiro2023,LM,Discosphaera tubifera HET,308.2
36.24836,-20.07287,105.0,9,2018,30.0,Guerreiro2023,LM,Discosphaera tubifera HET,34.5
36.24836,-20.07287,150.0,9,2018,30.0,Guerreiro2023,LM,Discosphaera tubifera HET,34.8
35.18121,-20.54912,5.0,9,2018,30.0,Guerreiro2023,LM,Discosphaera tubifera HET,675.3
35.18121,-20.54912,20.0,9,2018,30.0,Guerreiro2023,LM,Discosphaera tubifera HET,389.3
35.18121,-20.54912,50.0,9,2018,30.0,Guerreiro2023,LM,Discosphaera tubifera HET,190.2
35.18121,-20.54912,105.0,9,2018,30.0,Guerreiro2023,LM,Discosphaera tubifera HET,23.1
33.2816,-22.08206,5.0,1,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,1506.1
33.2816,-22.08206,50.0,1,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,791.9
31.55442,-22.42611,5.0,1,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,1837.3
31.55442,-22.42611,50.0,1,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,1386.8
31.55442,-22.42611,85.0,1,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,108.7
31.55442,-22.42611,150.0,1,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,33.5
29.29299,-23.55948,5.0,2,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,2835.2
29.29299,-23.55948,50.0,2,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,1588.8
29.29299,-23.55948,114.0,2,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,70.4
28.36544,-24.2165,5.0,2,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,560.5
28.36544,-24.2165,50.0,2,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,799.8
28.36544,-24.2165,150.0,2,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,43.3
28.36544,-24.2165,200.0,2,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,80.7
26.12227,-25.31264,5.0,3,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,7472.1
26.12227,-25.31264,50.0,3,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,2155.4
26.12227,-25.31264,105.0,3,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,124.6
26.12227,-25.31264,150.0,3,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,54.8
25.03461,-26.03408,5.0,3,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,1952.6
25.03461,-26.03408,50.0,3,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,1424.4
25.03461,-26.03408,120.0,3,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,345.4
25.03461,-26.03408,200.0,3,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,111.3
22.3598,-27.128,5.0,4,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,186.6
22.3598,-27.128,50.0,4,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,1057.5
22.3598,-27.128,93.0,4,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,43.9
22.3598,-27.128,150.0,4,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,52.8
21.2683,-27.4472,5.0,4,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,2334.0
21.2683,-27.4472,50.0,4,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,662.3
21.2683,-27.4472,200.0,4,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,20.7
19.04664,-28.49004,5.0,5,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,919.0
19.04664,-28.49004,50.0,5,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,1553.2
19.04664,-28.49004,200.0,5,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,27.3
17.44837,-28.55814,5.0,5,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,978.9
17.44837,-28.55814,50.0,5,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,111.9
15.04566,-28.36756,5.0,6,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,144.7
15.04566,-28.36756,20.0,6,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,35.6
13.4863,-28.17763,5.0,6,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,843.0
13.4863,-28.17763,50.0,6,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,80.7
13.4863,-28.17763,150.0,6,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,20.4
11.26819,-27.42524,5.0,7,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,868.2
11.26819,-27.42524,20.0,7,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,469.9
11.26819,-27.42524,150.0,7,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,20.0
10.0594,-27.17629,5.0,7,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,1438.5
10.0594,-27.17629,20.0,7,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,64.8
7.28277,-26.39007,5.0,8,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,317.0
6.15359,-26.22796,5.0,8,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,980.7
6.15359,-26.22796,30.0,8,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,390.1
3.48465,-25.50148,5.0,9,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,736.0
3.48465,-25.50148,50.0,9,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,1972.3
-0.00031,-24.59953,5.0,10,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,295.8
-1.09109,-24.59435,150.0,10,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,23.4
-1.09109,-24.59435,5.0,10,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,409.6
-1.09109,-24.59435,30.0,10,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,451.3
-1.09109,-24.59435,75.0,10,2018,10.0,Guerreiro2023,LM,Discosphaera tubifera HET,93.4
-28.537,14.094,0.0,2,1993,6.0,Baumann2008,SEM,Discosphaera tubifera HET,40.0
-28.537,14.094,40.0,2,1993,6.0,Baumann2008,SEM,Discosphaera tubifera HET,1620.0
-29.109,13.075,40.0,2,1993,6.0,Baumann2008,SEM,Discosphaera tubifera HET,1770.0
-29.109,13.075,60.0,2,1993,6.0,Baumann2008,SEM,Discosphaera tubifera HET,2370.0
-29.109,13.075,80.0,2,1993,6.0,Baumann2008,SEM,Discosphaera tubifera HET,70.0
-29.109,13.075,100.0,2,1993,6.0,Baumann2008,SEM,Discosphaera tubifera HET,60.0
-31.061,11.429,25.0,2,1993,7.0,Baumann2008,SEM,Discosphaera tubifera HET,450.0
-31.061,11.429,50.0,2,1993,7.0,Baumann2008,SEM,Discosphaera tubifera HET,7320.0
-31.061,11.429,100.0,2,1993,7.0,Baumann2008,SEM,Discosphaera tubifera HET,140.0
-35.366,8.158,20.0,2,1993,9.0,Baumann2008,SEM,Discosphaera tubifera HET,40.0
-35.366,8.158,40.0,2,1993,9.0,Baumann2008,SEM,Discosphaera tubifera HET,60.0
-35.366,8.158,60.0,2,1993,9.0,Baumann2008,SEM,Discosphaera tubifera HET,2030.0
-33.027,3.203,0.0,2,1993,10.0,Baumann2008,SEM,Discosphaera tubifera HET,1050.0
-33.027,3.203,20.0,2,1993,10.0,Baumann2008,SEM,Discosphaera tubifera HET,650.0
-33.027,3.203,40.0,2,1993,10.0,Baumann2008,SEM,Discosphaera tubifera HET,580.0
-33.027,3.203,60.0,2,1993,10.0,Baumann2008,SEM,Discosphaera tubifera HET,2750.0
-33.027,3.203,100.0,2,1993,10.0,Baumann2008,SEM,Discosphaera tubifera HET,620.0
-33.0,-2.234,0.0,2,1993,13.0,Baumann2008,SEM,Discosphaera tubifera HET,190.0
-33.0,-2.234,20.0,2,1993,13.0,Baumann2008,SEM,Discosphaera tubifera HET,260.0
-33.0,-2.234,40.0,2,1993,13.0,Baumann2008,SEM,Discosphaera tubifera HET,4370.0
-33.0,-2.234,60.0,2,1993,13.0,Baumann2008,SEM,Discosphaera tubifera HET,2090.0
-33.0,-2.234,80.0,2,1993,13.0,Baumann2008,SEM,Discosphaera tubifera HET,6630.0
-33.0,-2.234,100.0,2,1993,13.0,Baumann2008,SEM,Discosphaera tubifera HET,220.0
-36.503,-14.242,0.0,2,1993,17.0,Baumann2008,SEM,Discosphaera tubifera HET,2920.0
22.75,-159.08,25.0,1,2004,7.0,Silver2009,SEM,Discosphaera tubifera HET,20.0
22.42,-157.28,25.0,2,2004,7.0,Silver2009,SEM,Discosphaera tubifera HET,100.0
22.75,-156.92,25.0,2,2004,7.0,Silver2009,SEM,Discosphaera tubifera HET,20.0
22.75,-158.0,25.0,3,2004,7.0,Silver2009,SEM,Discosphaera tubifera HET,200.0
22.79,-157.97,25.0,6,2004,23.0,Silver2009,SEM,Discosphaera tubifera HET,140.0
22.76,-158.0,25.0,6,2004,25.0,Silver2009,SEM,Discosphaera tubifera HET,140.0
23.42,-158.0,25.0,6,2004,30.0,Silver2009,SEM,Discosphaera tubifera HET,420.0
23.42,-158.0,125.0,6,2004,30.0,Silver2009,SEM,Discosphaera tubifera HET,20.0
-35.0,17.26,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,1100.0
-35.53,16.51,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,600.0
-37.0,15.55,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,2800.0
-37.46,15.27,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,300.0
-38.0,15.19,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,1100.0
-38.3,15.01,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,500.0
-39.0,14.39,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,800.0
-39.3,14.17,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,2000.0
-40.0,13.55,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,200.0
-40.3,13.32,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,200.0
-41.0,13.11,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,1000.0
-42.0,12.3,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,200.0
-43.0,11.17,0.0,3,1995,1.0,Eynaud1999,SEM,Discosphaera tubifera HET,800.0
10.007,64.599,100.0,5,1997,22.0,Schiebel2004,SEM,Discosphaera tubifera HET,1060.0
17.145,58.313,20.0,5,1997,26.0,Schiebel2004,SEM,Discosphaera tubifera HET,1150.0
17.459,59.042,20.0,6,1997,1.0,Schiebel2004,SEM,Discosphaera tubifera HET,790.0
17.459,59.042,60.0,6,1997,1.0,Schiebel2004,SEM,Discosphaera tubifera HET,1580.0
35.4789,19.42,5.0,11,1997,20.0,Malinverno2003,SEM,Discosphaera tubifera HET,81.0
35.4789,19.42,10.0,11,1997,20.0,Malinverno2003,SEM,Discosphaera tubifera HET,192.0
35.4789,19.42,25.0,11,1997,20.0,Malinverno2003,SEM,Discosphaera tubifera HET,331.0
35.4785,17.3004,5.0,11,1997,21.0,Malinverno2003,SEM,Discosphaera tubifera HET,23.0
35.4785,17.3004,10.0,11,1997,21.0,Malinverno2003,SEM,Discosphaera tubifera HET,57.0
35.4785,17.3004,25.0,11,1997,21.0,Malinverno2003,SEM,Discosphaera tubifera HET,103.0
35.1696,21.2492,5.0,11,1997,22.0,Malinverno2003,SEM,Discosphaera tubifera HET,18.0
35.1696,21.2492,10.0,11,1997,22.0,Malinverno2003,SEM,Discosphaera tubifera HET,17.0
35.1696,21.2492,25.0,11,1997,22.0,Malinverno2003,SEM,Discosphaera tubifera HET,37.0
35.1696,21.2492,50.0,11,1997,22.0,Malinverno2003,SEM,Discosphaera tubifera HET,60.0
35.4104,22.3152,5.0,11,1997,25.0,Malinverno2003,SEM,Discosphaera tubifera HET,149.0
35.4104,22.3152,10.0,11,1997,25.0,Malinverno2003,SEM,Discosphaera tubifera HET,147.0
35.4104,22.3152,25.0,11,1997,25.0,Malinverno2003,SEM,Discosphaera tubifera HET,35.0
35.4104,22.3152,50.0,11,1997,25.0,Malinverno2003,SEM,Discosphaera tubifera HET,92.0
35.4104,22.3152,80.0,11,1997,25.0,Malinverno2003,SEM,Discosphaera tubifera HET,63.0
34.5238,21.073,5.0,11,1997,30.0,Malinverno2003,SEM,Discosphaera tubifera HET,17.0
34.5238,21.073,10.0,11,1997,30.0,Malinverno2003,SEM,Discosphaera tubifera HET,83.0
34.5238,21.073,25.0,11,1997,30.0,Malinverno2003,SEM,Discosphaera tubifera HET,54.0
34.1476,19.1128,5.0,11,1997,30.0,Malinverno2003,SEM,Discosphaera tubifera HET,158.0
34.1476,19.1128,10.0,11,1997,30.0,Malinverno2003,SEM,Discosphaera tubifera HET,179.0
34.1476,19.1128,25.0,11,1997,30.0,Malinverno2003,SEM,Discosphaera tubifera HET,256.0
34.1476,19.1128,50.0,11,1997,30.0,Malinverno2003,SEM,Discosphaera tubifera HET,29.0
35.447,20.3178,5.0,12,1997,5.0,Malinverno2003,SEM,Discosphaera tubifera HET,52.0
35.447,20.3178,10.0,12,1997,5.0,Malinverno2003,SEM,Discosphaera tubifera HET,14.0
35.447,20.3178,25.0,12,1997,5.0,Malinverno2003,SEM,Discosphaera tubifera HET,14.0
35.4688,18.2621,5.0,12,1997,8.0,Malinverno2003,SEM,Discosphaera tubifera HET,525.0
35.4688,18.2621,10.0,12,1997,8.0,Malinverno2003,SEM,Discosphaera tubifera HET,169.0
35.4688,18.2621,150.0,12,1997,8.0,Malinverno2003,SEM,Discosphaera tubifera HET,21.0
35.3743,17.14,5.0,12,1997,9.0,Malinverno2003,SEM,Discosphaera tubifera HET,31.0
35.3743,17.14,10.0,12,1997,9.0,Malinverno2003,SEM,Discosphaera tubifera HET,111.0
35.3743,17.14,25.0,12,1997,9.0,Malinverno2003,SEM,Discosphaera tubifera HET,74.0
35.9483,-5.5619,5.0,5,2013,3.0,DAmario2017,SEM,Discosphaera tubifera HET,463.0
37.1179,12.6756,5.0,5,2013,10.0,DAmario2017,SEM,Discosphaera tubifera HET,180.0
37.1179,12.6756,75.0,5,2013,10.0,DAmario2017,SEM,Discosphaera tubifera HET,73.0
35.1149,18.2955,5.0,5,2013,13.0,DAmario2017,SEM,Discosphaera tubifera HET,431.0
35.1149,18.2955,10.0,5,2013,13.0,DAmario2017,SEM,Discosphaera tubifera HET,2297.0
35.1149,18.2955,50.0,5,2013,13.0,DAmario2017,SEM,Discosphaera tubifera HET,927.0
33.5024,28.0008,5.0,5,2013,15.0,DAmario2017,SEM,Discosphaera tubifera HET,1473.0
33.5024,28.0008,10.0,5,2013,15.0,DAmario2017,SEM,Discosphaera tubifera HET,1548.0
33.5024,28.0008,25.0,5,2013,15.0,DAmario2017,SEM,Discosphaera tubifera HET,1978.0
33.5024,28.0008,50.0,5,2013,15.0,DAmario2017,SEM,Discosphaera tubifera HET,395.0
33.5024,28.0008,75.0,5,2013,15.0,DAmario2017,SEM,Discosphaera tubifera HET,459.0
33.5024,28.0008,100.0,5,2013,15.0,DAmario2017,SEM,Discosphaera tubifera HET,458.0
33.5024,28.0008,125.0,5,2013,15.0,DAmario2017,SEM,Discosphaera tubifera HET,464.0
37.5902,25.0052,45.0,8,2001,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,118.0
37.488,25.0003,45.0,8,2001,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,57.0
37.488,25.0003,90.0,8,2001,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,120.0
37.4877,24.5997,45.0,8,2001,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,66.0
37.4847,24.5968,15.0,8,2001,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,128.0
37.4847,24.5968,60.0,8,2001,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,110.0
37.4793,24.5933,45.0,8,2001,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,147.0
37.4657,24.5738,5.0,8,2001,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,96.0
37.5005,24.5605,60.0,8,2001,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,347.0
37.5073,24.5676,20.0,9,2004,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,64.0
37.5133,24.5742,15.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,193.0
37.5133,24.5742,60.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,64.0
37.5005,24.5606,15.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,193.0
37.5005,24.5606,45.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,64.0
37.5088,24.5605,5.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,64.0
37.5073,24.5676,5.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,64.0
37.5073,24.5676,10.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,128.0
37.5073,24.5676,20.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,257.0
37.507,24.5654,5.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,257.0
37.507,24.5654,10.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,128.0
37.5075,24.564,5.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,64.0
37.5075,24.564,10.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,64.0
37.5047,24.5642,5.0,11,2003,1.0,Dimiza2008,SEM,Discosphaera tubifera HET,193.0
29.475,34.929,2.0,8,2017,17.0,Keuter2023,SEM,Discosphaera tubifera HET,90.675394
29.475,34.929,20.0,8,2017,17.0,Keuter2023,SEM,Discosphaera tubifera HET,98.629376
29.475,34.929,30.0,8,2017,17.0,Keuter2023,SEM,Discosphaera tubifera HET,50.067584
29.469,34.93,2.0,10,2017,18.0,Keuter2023,SEM,Discosphaera tubifera HET,49.049931
29.469,34.93,10.0,10,2017,18.0,Keuter2023,SEM,Discosphaera tubifera HET,49.580069
29.469,34.93,30.0,10,2017,18.0,Keuter2023,SEM,Discosphaera tubifera HET,43.065479
29.467,34.929,100.0,12,2017,11.0,Keuter2023,SEM,Discosphaera tubifera HET,53.675814
29.475,34.929,100.0,1,2018,15.0,Keuter2023,SEM,Discosphaera tubifera HET,48.099106000000006
29.469,34.929,120.0,3,2018,29.0,Keuter2023,SEM,Discosphaera tubifera HET,48.16172
29.47,34.93,2.0,5,2018,16.0,Keuter2023,SEM,Discosphaera tubifera HET,256.47229300000004
29.47,34.93,20.0,5,2018,16.0,Keuter2023,SEM,Discosphaera tubifera HET,533.033632
29.47,34.93,120.0,5,2018,16.0,Keuter2023,SEM,Discosphaera tubifera HET,44.13235
29.468,34.929,20.0,6,2018,18.0,Keuter2023,SEM,Discosphaera tubifera HET,834.5623410000001
29.468,34.928,2.0,8,2018,15.0,Keuter2023,SEM,Discosphaera tubifera HET,83.23250999999999
29.468,34.928,10.0,8,2018,15.0,Keuter2023,SEM,Discosphaera tubifera HET,103.902556
29.468,34.928,20.0,8,2018,15.0,Keuter2023,SEM,Discosphaera tubifera HET,89.763398
29.468,34.928,40.0,8,2018,15.0,Keuter2023,SEM,Discosphaera tubifera HET,58.196787
29.469,34.93,20.0,10,2018,17.0,Keuter2023,SEM,Discosphaera tubifera HET,67.929058
29.469,34.93,40.0,10,2018,17.0,Keuter2023,SEM,Discosphaera tubifera HET,54.453364
29.469,34.93,80.0,10,2018,17.0,Keuter2023,SEM,Discosphaera tubifera HET,56.269593
29.469,34.929,20.0,11,2018,14.0,Keuter2023,SEM,Discosphaera tubifera HET,349.486321
29.469,34.929,60.0,11,2018,14.0,Keuter2023,SEM,Discosphaera tubifera HET,132.684706
29.469,34.929,100.0,11,2018,14.0,Keuter2023,SEM,Discosphaera tubifera HET,238.109224
29.469,34.929,2.0,12,2018,13.0,Keuter2023,SEM,Discosphaera tubifera HET,92.197585
29.469,34.929,140.0,12,2018,13.0,Keuter2023,SEM,Discosphaera tubifera HET,112.288402
-28.895,14.1567,40.0,2,1993,6.0,Cepek1996,SEM,Discosphaera tubifera HET,1600.0
-29.1817,13.125,40.0,2,1993,6.0,Cepek1996,SEM,Discosphaera tubifera HET,1800.0
-29.1817,13.125,60.0,2,1993,6.0,Cepek1996,SEM,Discosphaera tubifera HET,2400.0
-29.1817,13.125,80.0,2,1993,6.0,Cepek1996,SEM,Discosphaera tubifera HET,100.0
-29.1817,13.125,100.0,2,1993,6.0,Cepek1996,SEM,Discosphaera tubifera HET,100.0
